version	model	desc	fcst_lead	fcst_valid_beg	fcst_valid_end	fcst_init_beg	obs_lead	obs_valid_beg	obs_valid_end	fcst_var	fcst_units	fcst_lev	obs_var	obs_units	obs_lev	obtype	vx_mask	interp_mthd	interp_pnts	fcst_thresh	obs_thresh	cov_thresh	alpha	line_type	total	n_ens	crps	crpss	ign	me	rmse	spread	me_oerr	rmse_oerr	spread_oerr	spread_plus_oerr	crpscl	crps_emp	crpscl_emp	crpss_emp	crps_emp_fair	spread_md	mae	mae_oerr	bias_ratio	n_ge_obs	me_ge_obs	n_lt_obs	me_lt_obs	stat_name	stat_value
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	320000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-05	0	2022-05-06 07:30:01	2022-05-06 08:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4212	10.0	1.1338	NA	2.40008	0.66529	2.25502	1.14252	0.66366	2.28327	1.57764	1.58598	NA	1.16527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	320000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-05	0	2022-05-06 07:30:01	2022-05-06 08:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4256	10.0	1.07668	NA	2.17617	0.88024	1.84462	1.05806	0.88081	1.88913	1.58891	1.59984	NA	1.1039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	170000	2022-05-05 17:00:00	2022-05-05 17:00:00	2022-05-05	0	2022-05-05 16:30:01	2022-05-05 17:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4202	10.0	0.989	NA	2.35132	-0.016747	1.84297	1.14903	-0.020507	1.88895	1.59225	1.59069	NA	1.01968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	170000	2022-05-05 17:00:00	2022-05-05 17:00:00	2022-05-05	0	2022-05-05 16:30:01	2022-05-05 17:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4136	10.0	1.02269	NA	2.48567	0.53012	2.04988	0.95657	0.52969	2.07958	1.46096	1.45775	NA	1.05139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	170000	2022-05-05 17:00:00	2022-05-05 17:00:00	2022-05-05	0	2022-05-05 16:30:01	2022-05-05 17:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3999	10.0	0.98308	NA	2.09103	0.14749	1.75828	0.96235	0.14552	1.79252	1.53408	1.53822	NA	1.01482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	100000	2022-05-05 10:00:00	2022-05-05 10:00:00	2022-05-05	0	2022-05-05 09:30:01	2022-05-05 10:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4387	10.0	0.97704	NA	2.3102	0.43131	1.71573	0.72723	0.43035	1.75439	1.31106	1.31866	NA	1.00496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	100000	2022-05-05 10:00:00	2022-05-05 10:00:00	2022-05-05	0	2022-05-05 09:30:01	2022-05-05 10:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4308	10.0	0.92812	NA	2.2707	0.4754	1.9085	0.81691	0.47282	1.94046	1.37164	1.37016	NA	0.9558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	100000	2022-05-05 10:00:00	2022-05-05 10:00:00	2022-05-05	0	2022-05-05 09:30:01	2022-05-05 10:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4345	10.0	0.97999	NA	2.08159	0.7942	1.68024	0.94078	0.79094	1.71381	1.52305	1.52482	NA	1.00729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	30000	2022-05-05 03:00:00	2022-05-05 03:00:00	2022-05-05	0	2022-05-05 02:30:01	2022-05-05 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4270	10.0	0.90456	NA	2.23155	-0.013182	1.72613	0.62581	-0.020281	1.76218	1.26539	1.26556	NA	0.93107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	30000	2022-05-05 03:00:00	2022-05-05 03:00:00	2022-05-05	0	2022-05-05 02:30:01	2022-05-05 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4207	10.0	0.99798	NA	2.68708	0.58187	2.09326	0.93202	0.58286	2.13091	1.43881	1.44176	NA	1.02729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	30000	2022-05-05 03:00:00	2022-05-05 03:00:00	2022-05-05	0	2022-05-05 02:30:01	2022-05-05 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4230	10.0	1.03657	NA	2.13656	0.59668	1.8086	1.03288	0.59713	1.84922	1.57377	1.5833	NA	1.06513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	140000	2022-05-05 14:00:00	2022-05-05 14:00:00	2022-05-05	0	2022-05-05 13:30:01	2022-05-05 14:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4204	10.0	0.79793	NA	1.97486	0.048873	1.43947	0.75058	0.042046	1.47773	1.33105	1.33168	NA	0.82357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	140000	2022-05-05 14:00:00	2022-05-05 14:00:00	2022-05-05	0	2022-05-05 13:30:01	2022-05-05 14:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4136	10.0	0.87513	NA	2.23176	0.0035971	1.8468	0.8377	0.0059334	1.88484	1.38512	1.38266	NA	0.90241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	140000	2022-05-05 14:00:00	2022-05-05 14:00:00	2022-05-05	0	2022-05-05 13:30:01	2022-05-05 14:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4090	10.0	0.9115	NA	1.96187	0.3553	1.58577	0.93647	0.35295	1.63395	1.52535	1.52216	NA	0.94188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	0	2022-05-05 00:00:00	2022-05-05 00:00:00	2022-05-05	0	2022-05-04 23:30:01	2022-05-05 00:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4396	10.0	0.65601	NA	1.69552	-0.12653	1.2155	0.60505	-0.12729	1.26954	1.25745	1.25542	NA	0.68159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	0	2022-05-05 00:00:00	2022-05-05 00:00:00	2022-05-05	0	2022-05-04 23:30:01	2022-05-05 00:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4327	10.0	0.87475	NA	2.14648	0.51246	1.70059	1.02962	0.50973	1.73082	1.50263	1.50669	NA	0.90388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	0	2022-05-05 00:00:00	2022-05-05 00:00:00	2022-05-05	0	2022-05-04 23:30:01	2022-05-05 00:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4286	10.0	0.85578	NA	1.91092	0.337	1.50347	0.89695	0.33359	1.54236	1.49053	1.49817	NA	0.8848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_ME	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	360000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-05	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4543	10.0	1.00547	NA	2.21405	0.1523	1.80568	0.96853	0.15003	1.83669	1.46754	1.46562	NA	1.03274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	360000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-05	0	2022-05-06 11:30:01	2022-05-06 12:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4469	10.0	1.07843	NA	2.31497	0.46351	2.1262	1.1884	0.46547	2.15647	1.61166	1.61935	NA	1.11141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	360000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-05	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4489	10.0	1.01767	NA	2.1335	0.64829	1.81545	1.02177	0.64162	1.84973	1.56727	1.57608	NA	1.04943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	270000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-05	0	2022-05-06 02:30:01	2022-05-06 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4240	10.0	1.04241	NA	2.36646	-0.19734	1.84835	0.92983	-0.20235	1.88891	1.43607	1.44034	NA	1.07416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	270000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-05	0	2022-05-06 02:30:01	2022-05-06 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4163	10.0	1.3203	NA	2.73951	0.86092	2.61233	1.17274	0.86265	2.63545	1.60808	1.60789	NA	1.35812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	270000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-05	0	2022-05-06 02:30:01	2022-05-06 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4177	10.0	1.06594	NA	2.17358	0.67681	1.85873	1.11908	0.67433	1.90133	1.64584	1.64084	NA	1.09424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	220000	2022-05-05 22:00:00	2022-05-05 22:00:00	2022-05-05	0	2022-05-05 21:30:01	2022-05-05 22:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4126	10.0	1.12126	NA	2.36761	-0.37439	2.03801	1.46077	-0.38294	2.06646	1.82236	1.82862	NA	1.15719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	220000	2022-05-05 22:00:00	2022-05-05 22:00:00	2022-05-05	0	2022-05-05 21:30:01	2022-05-05 22:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4053	10.0	1.36011	NA	3.08123	0.86275	2.67462	1.19929	0.86829	2.6966	1.62663	1.62736	NA	1.39776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	220000	2022-05-05 22:00:00	2022-05-05 22:00:00	2022-05-05	0	2022-05-05 21:30:01	2022-05-05 22:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4001	10.0	1.04817	NA	2.16977	0.1661	1.81261	1.15151	0.16353	1.85584	1.66676	1.66312	NA	1.07418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	230000	2022-05-05 23:00:00	2022-05-05 23:00:00	2022-05-05	0	2022-05-05 22:30:01	2022-05-05 23:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3938	10.0	1.13654	NA	2.34226	-0.51154	2.03627	1.38072	-0.52001	2.07339	1.76812	1.76533	NA	1.17172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	230000	2022-05-05 23:00:00	2022-05-05 23:00:00	2022-05-05	0	2022-05-05 22:30:01	2022-05-05 23:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3868	10.0	1.42259	NA	3.14223	0.92806	2.80388	1.20909	0.92678	2.82458	1.63296	1.6346	NA	1.46084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	230000	2022-05-05 23:00:00	2022-05-05 23:00:00	2022-05-05	0	2022-05-05 22:30:01	2022-05-05 23:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3844	10.0	1.05581	NA	2.16922	0.33247	1.84179	1.17584	0.33968	1.8785	1.68715	1.68006	NA	1.08459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	120000	2022-05-05 12:00:00	2022-05-05 12:00:00	2022-05-05	0	2022-05-05 11:30:01	2022-05-05 12:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4460	10.0	0.8912	NA	2.42669	0.25063	1.8074	0.65631	0.25149	1.84444	1.28228	1.28091	NA	0.91656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	120000	2022-05-05 12:00:00	2022-05-05 12:00:00	2022-05-05	0	2022-05-05 11:30:01	2022-05-05 12:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4387	10.0	0.85677	NA	2.12429	0.11794	1.74863	0.8514	0.11626	1.78939	1.38756	1.391	NA	0.88373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	120000	2022-05-05 12:00:00	2022-05-05 12:00:00	2022-05-05	0	2022-05-05 11:30:01	2022-05-05 12:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4382	10.0	0.93647	NA	2.0192	0.55956	1.625	0.95253	0.55298	1.66987	1.52983	1.5321	NA	0.96462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	210000	2022-05-05 21:00:00	2022-05-05 21:00:00	2022-05-05	0	2022-05-05 20:30:01	2022-05-05 21:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4248	10.0	1.1471	NA	2.37883	-0.20551	2.0728	1.46039	-0.21207	2.11456	1.82676	1.82832	NA	1.18119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	210000	2022-05-05 21:00:00	2022-05-05 21:00:00	2022-05-05	0	2022-05-05 20:30:01	2022-05-05 21:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4177	10.0	1.31157	NA	3.07414	0.80502	2.55977	1.17021	0.8082	2.58571	1.61732	1.60605	NA	1.35063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	210000	2022-05-05 21:00:00	2022-05-05 21:00:00	2022-05-05	0	2022-05-05 20:30:01	2022-05-05 21:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4088	10.0	1.0332	NA	2.11343	0.05405	1.80459	1.11962	0.051017	1.84246	1.64495	1.6412	NA	1.06579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	290000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-05	0	2022-05-06 04:30:01	2022-05-06 05:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4211	10.0	1.01454	NA	2.42869	0.0066428	1.84083	0.88688	-0.00042644	1.87557	1.40639	1.41299	NA	1.04389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	290000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-05	0	2022-05-06 04:30:01	2022-05-06 05:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4142	10.0	1.1896	NA	2.47749	0.74459	2.39327	1.14121	0.74877	2.41099	1.5911	1.58504	NA	1.22698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	290000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-05	0	2022-05-06 04:30:01	2022-05-06 05:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4148	10.0	1.07653	NA	2.18704	0.80362	1.84387	1.11153	0.79948	1.88566	1.63451	1.63569	NA	1.10498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	350000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-05	0	2022-05-06 10:30:01	2022-05-06 11:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4390	10.0	1.03599	NA	2.33576	0.16833	1.84425	0.98995	0.16793	1.88009	1.48606	1.47987	NA	1.06497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	350000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-05	0	2022-05-06 10:30:01	2022-05-06 11:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4307	10.0	1.09989	NA	2.30863	0.57347	2.17881	1.17999	0.57032	2.20513	1.61405	1.61319	NA	1.13402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	350000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-05	0	2022-05-06 10:30:01	2022-05-06 11:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4344	10.0	1.04061	NA	2.18299	0.71835	1.8121	1.01016	0.71518	1.85823	1.5756	1.56858	NA	1.07046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	310000	2022-05-06 07:00:00	2022-05-06 07:00:00	2022-05-05	0	2022-05-06 06:30:01	2022-05-06 07:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4022	10.0	1.01903	NA	2.33533	0.13364	1.81338	0.90989	0.12923	1.85133	1.4303	1.42755	NA	1.04746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	310000	2022-05-06 07:00:00	2022-05-06 07:00:00	2022-05-05	0	2022-05-06 06:30:01	2022-05-06 07:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3950	10.0	1.1613	NA	2.45123	0.69921	2.27754	1.13716	0.70232	2.30453	1.58055	1.58213	NA	1.19869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	310000	2022-05-06 07:00:00	2022-05-06 07:00:00	2022-05-05	0	2022-05-06 06:30:01	2022-05-06 07:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3969	10.0	1.0654	NA	2.17773	0.79515	1.83862	1.0723	0.78992	1.88006	1.60233	1.60929	NA	1.09223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	280000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-05	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4171	10.0	1.02577	NA	2.41649	-0.054627	1.90023	0.90438	-0.06092	1.92814	1.41379	1.42405	NA	1.05455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	280000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-05	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4098	10.0	1.26247	NA	2.59978	0.80402	2.53692	1.15827	0.80493	2.55968	1.60043	1.59737	NA	1.29875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	280000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-05	0	2022-05-06 03:30:01	2022-05-06 04:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4115	10.0	1.07646	NA	2.17195	0.7969	1.8383	1.14895	0.79563	1.87562	1.65538	1.66135	NA	1.10666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	190000	2022-05-05 19:00:00	2022-05-05 19:00:00	2022-05-05	0	2022-05-05 18:30:01	2022-05-05 19:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4144	10.0	1.07142	NA	2.32661	0.0064739	1.99567	1.34982	3.1945e-05	2.02571	1.74242	1.74127	NA	1.10802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	190000	2022-05-05 19:00:00	2022-05-05 19:00:00	2022-05-05	0	2022-05-05 18:30:01	2022-05-05 19:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4081	10.0	1.18002	NA	2.91261	0.73625	2.32571	1.0671	0.74143	2.34695	1.54202	1.53255	NA	1.21498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	190000	2022-05-05 19:00:00	2022-05-05 19:00:00	2022-05-05	0	2022-05-05 18:30:01	2022-05-05 19:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	3930	10.0	1.01177	NA	2.10144	0.10703	1.785	1.0344	0.10242	1.82735	1.58421	1.58429	NA	1.04318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
V10.1.1	RRFS_GDAS_GF.SPP.SPPT	NA	90000	2022-05-05 09:00:00	2022-05-05 09:00:00	2022-05-05	0	2022-05-05 08:30:01	2022-05-05 09:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	ECNT	4465	10.0	0.97284	NA	2.30545	0.43306	1.72122	0.72304	0.43401	1.75309	1.31956	1.31635	NA	0.99816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ECNT_RMSE	
